timestamp,100287,101027,102866,113068,113084,119677,136348,171409,55935,60731,69943,81953,87247,91953
2023-01-06 06:00:00+00:00,0.4,1.1,0.6,0.0,0.0,0.0,0.0,21.9,7.5,0.2,0.1,0.3,0.9,0.0
2023-01-06 07:00:00+00:00,0.4,0.3,0.5,0.1,0.0,0.0,0.0,16.2,7.6,0.0,0.1,0.2,0.3,0.0
2023-01-06 08:00:00+00:00,0.3,0.0,0.5,0.0,0.0,0.0,0.0,7.6,2.7,0.0,0.0,0.3,0.3,0.0
2023-01-06 09:00:00+00:00,0.2,0.0,0.2,0.0,0.0,0.0,0.0,2.4,1.4,0.1,0.0,0.2,0.2,0.0
2023-01-06 10:00:00+00:00,0.1,0.1,0.7,0.0,0.0,0.0,0.0,1.2,0.3,0.0,0.0,0.1,0.3,0.0
2023-01-06 11:00:00+00:00,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.3,0.1,0.0,0.1,0.1,0.1,0.0
2023-01-06 12:00:00+00:00,0.1,0.1,1.2,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.2,0.4,0.0
2023-01-06 13:00:00+00:00,0.1,0.1,1.1,0.1,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.8,1.1,0.0
2023-01-06 14:00:00+00:00,0.8,0.1,0.5,0.0,0.0,0.0,0.8,0.0,0.1,0.1,0.0,0.1,1.3,0.0
2023-01-06 15:00:00+00:00,0.9,0.1,0.6,0.0,0.0,0.0,13.8,0.0,2.4,0.0,0.1,0.2,1.2,0.0
2023-01-06 16:00:00+00:00,1.0,1.2,1.1,0.0,0.0,0.0,5.5,0.0,4.3,0.1,18.8,0.6,0.6,0.2
2023-01-06 17:00:00+00:00,1.1,0.7,0.2,6.7,0.0,0.0,0.0,0.0,8.9,2.5,0.3,1.0,0.6,1.2
2023-01-06 18:00:00+00:00,1.0,0.5,0.8,0.1,0.0,0.0,0.0,0.0,11.6,0.1,0.1,0.4,0.3,0.6
2023-01-06 19:00:00+00:00,0.2,0.2,1.1,0.0,0.0,0.0,0.0,1.2,12.1,0.0,0.1,1.3,0.2,0.0
2023-01-06 20:00:00+00:00,0.1,0.1,0.5,0.0,0.0,0.0,0.0,4.6,0.8,0.0,0.1,0.6,0.3,0.0
2023-01-06 21:00:00+00:00,0.3,0.2,0.4,0.0,0.0,0.0,0.0,0.7,2.6,0.1,0.0,0.0,0.4,0.0
2023-01-06 22:00:00+00:00,0.3,0.2,0.2,0.0,0.0,0.0,0.0,0.0,9.7,0.1,0.0,0.1,0.8,0.1
2023-01-06 23:00:00+00:00,0.7,0.2,0.5,2.7,0.0,0.0,1.7,31.4,4.5,0.3,0.1,2.1,3.0,0.1
2023-01-07 00:00:00+00:00,2.3,0.5,2.7,1.2,0.0,0.0,1.6,87.9,0.4,0.8,1.1,2.7,5.1,0.7
2023-01-07 01:00:00+00:00,2.8,0.4,5.4,2.2,0.0,1.6,0.2,121.8,0.8,1.1,0.3,4.6,5.5,0.6
2023-01-07 02:00:00+00:00,7.6,1.1,6.1,0.9,0.0,1.0,0.0,102.5,0.0,0.4,1.1,5.9,7.1,0.1
2023-01-07 03:00:00+00:00,6.7,1.2,4.0,0.0,0.0,0.4,0.0,52.9,0.4,2.7,1.1,5.7,6.9,0.0
2023-01-07 04:00:00+00:00,6.5,2.4,5.4,0.0,0.0,0.9,0.0,35.3,2.2,4.3,1.7,5.6,6.8,0.0
2023-01-07 05:00:00+00:00,10.7,4.0,5.5,0.0,0.0,0.9,0.0,17.9,2.1,3.2,3.0,5.6,8.0,0.2
2023-01-07 06:00:00+00:00,9.3,3.9,6.5,0.0,0.0,0.6,0.0,9.9,2.1,3.6,4.1,4.8,8.2,0.2
2023-01-07 07:00:00+00:00,7.8,2.2,6.5,0.0,0.0,0.1,0.0,4.7,4.1,2.3,5.4,3.0,4.3,0.0
2023-01-07 08:00:00+00:00,4.3,0.6,1.7,0.0,0.0,0.0,0.0,2.0,2.4,1.0,3.4,2.6,2.2,0.0
2023-01-07 09:00:00+00:00,1.4,0.0,0.1,0.0,0.0,0.0,0.0,0.5,0.5,0.2,0.1,1.2,1.4,0.0
2023-01-07 10:00:00+00:00,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.2,0.0,0.2,1.1,0.0
2023-01-07 11:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0
2023-01-07 12:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.4,0.0
2023-01-07 13:00:00+00:00,0.0,0.0,2.6,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,4.0,0.6,0.0
2023-01-07 14:00:00+00:00,0.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.4,0.0
2023-01-07 15:00:00+00:00,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,1.3,0.9,0.0
2023-01-07 16:00:00+00:00,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,5.3,0.2,0.0
2023-01-07 17:00:00+00:00,0.0,0.0,2.4,0.0,0.0,0.0,0.0,11.8,0.0,0.0,0.0,6.6,0.2,2.6
2023-01-07 18:00:00+00:00,0.0,0.0,1.4,0.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,8.8,0.2,5.4
2023-01-07 19:00:00+00:00,0.1,0.0,0.2,0.0,0.0,0.0,0.0,65.3,0.0,0.0,0.0,6.6,0.1,5.0
2023-01-07 20:00:00+00:00,0.0,0.0,0.1,0.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,5.1,0.1,0.0
2023-01-07 21:00:00+00:00,0.1,0.0,6.2,0.0,0.0,0.2,0.0,33.1,0.0,0.0,0.0,9.2,0.2,0.1
2023-01-07 22:00:00+00:00,0.9,0.9,13.7,0.0,0.0,8.2,0.0,31.4,0.0,0.0,0.7,16.9,0.2,0.0
2023-01-07 23:00:00+00:00,4.0,0.4,14.5,0.0,0.0,5.8,0.0,58.3,0.2,0.0,2.2,18.0,0.5,0.1
2023-01-08 00:00:00+00:00,5.3,0.6,8.9,0.0,0.0,3.1,0.0,94.5,1.6,0.1,2.3,16.6,2.2,0.0
2023-01-08 01:00:00+00:00,2.8,0.9,5.1,0.6,0.0,0.0,0.0,88.8,6.3,0.6,2.2,16.1,2.8,0.0
2023-01-08 02:00:00+00:00,1.5,0.9,1.3,0.2,0.0,0.0,0.5,46.4,7.4,0.8,3.7,15.6,4.1,0.0
2023-01-08 03:00:00+00:00,2.1,0.2,0.6,0.0,0.0,0.0,0.0,28.5,2.2,3.6,1.2,4.6,3.1,0.0
2023-01-08 04:00:00+00:00,3.9,0.2,0.1,0.0,0.0,0.0,0.0,11.3,19.8,0.3,1.9,0.0,2.4,0.0
2023-01-08 05:00:00+00:00,0.3,0.2,0.2,0.0,0.0,0.0,0.0,3.2,2.3,0.4,1.3,0.0,2.1,0.0
2023-01-08 06:00:00+00:00,0.1,0.1,0.2,0.0,0.0,0.0,0.0,1.2,7.9,0.3,0.2,0.0,0.9,0.0
2023-01-08 07:00:00+00:00,0.1,0.1,0.2,0.0,0.0,0.0,0.0,0.2,2.5,0.1,0.0,0.0,0.7,0.0
